time,mode,motor_current,accel_x,accel_y,accel_z,imu_magnitude,window_id
3.5,PATROL,2.1442955085820725,0.24663312847292868,-0.1126951903524585,9.831825507734715,9.835564087561623,0
3.55,PATROL,2.261903718931275,-0.04543280006722292,-0.14880661844645343,9.869367789297934,9.870594111270456,0
3.6,PATROL,2.1062526567953577,0.06461613064474159,-0.2775963244328371,9.846736625851557,9.850860731051101,0
3.65,PATROL,2.2722918483921517,0.032457202511550556,-0.20351398081325786,9.89408311501089,9.896229185761864,0
3.7,PATROL,1.8660182343735512,-0.08126762718634972,-0.06475558287665487,9.907418509801822,9.907963425503041,0
3.75,PATROL,2.229677623852814,-0.062225335007269934,-0.13008400314611732,9.893741028647398,9.894791831167149,0
3.8,PATROL,2.1832786901658277,-0.12017937602834211,0.06798931274004084,9.757469933370658,9.758446860525593,0
3.85,PATROL,2.178675766512015,0.07800916368267613,-0.05933267279635954,9.7601432045006,9.760635285064128,0
3.9,PATROL,2.257104890439655,-0.01717686671937242,-0.04643946955578705,9.653775025564043,9.653902004541322,0
3.95,PATROL,2.0915555280918094,-0.018714010925896182,-0.05601621014424621,9.689384744894971,9.689564735559966,0
4.0,PATROL,2.3109025919195525,-0.08921254794965941,0.010683272382582458,9.779723310141977,9.780136043734505,0
4.05,PATROL,2.408183823267231,-0.2614609181795503,0.01908930609760242,9.804252903523592,9.807757195689204,0
4.1,PATROL,2.5538080751634658,-0.2345899319963289,0.11845209301007628,9.620362081270837,9.623950847198165,0
4.15,PATROL,2.3789019737381363,-0.17193201647727047,0.16733428529147615,9.647802955625524,9.650785628740312,0
4.2,PATROL,2.363565646290092,-0.32397698782786055,0.05467789361785859,9.672691596712562,9.67827017011854,0
4.25,PATROL,2.3955152148498446,-0.1807242546599973,0.03492271995268731,9.684151192084903,9.685900327989689,0
4.3,PATROL,2.5256499697947437,-0.2647978445348229,0.014906969026725697,9.614080701195398,9.617738187603864,0
4.35,PATROL,2.4430850795374424,-0.2794923467110356,0.21884061099067695,9.685739653403605,9.692242249263264,0
4.4,PATROL,2.3224919732156497,-0.1926298846507885,0.1019419747651209,9.631865629911506,9.634331006943354,0
4.45,PATROL,2.3834881522002105,-0.21003074776328895,0.02530642068282893,9.661789776137999,9.66410549446862,0
4.5,PATROL,2.2928637029660357,-0.2666414223393148,0.23108628836247713,9.70011857743595,9.706533827123579,0
4.55,PATROL,2.3285016739864552,-0.13346037884736517,0.3969776295136509,9.674661278318755,9.68372210264507,0
4.6,PATROL,2.1106076524580595,-0.29756704758349584,0.18972563033583942,9.657167657743104,9.663613668414799,0
4.65,PATROL,2.10084955468127,-0.14335346213840605,0.2452805667938049,9.687846425348082,9.692011201638357,0
4.7,PATROL,2.0532229112999176,-0.12368867584470142,0.16834974755879478,9.702016156558377,9.704264940125816,0
4.75,PATROL,1.9125451800956292,-0.17171002821823758,0.1335101839820183,9.699631550363202,9.702069960365101,0
4.8,PATROL,2.0633499695165796,-0.09434777674605964,0.19108316909751621,9.722209185124717,9.724544499348681,0
4.85,PATROL,2.0428507148942248,-0.19212022428199418,0.06757613641281753,9.850700147327583,9.852805189759428,0
4.9,PATROL,2.007316280540002,0.011749689745338611,0.0831947840007415,9.806351683801747,9.806711618768821,0
4.95,PATROL,1.9785774968864704,-0.04612547930651512,0.05702271750372721,9.773471195883605,9.773746383394613,0
5.0,PATROL,1.8584629257949583,-0.04181784164152329,-0.053447236291443774,9.851817264270645,9.852050991926903,0
5.05,PATROL,1.955899257499479,0.11525404645802691,0.04807649495487596,9.808770815649286,9.809565727315622,0
5.1,PATROL,1.9589236134715668,0.0058249765477924945,-0.07580017941062173,9.917690961329928,9.9179823352331,0
5.15,PATROL,1.903027085401603,-0.02064576553791507,-0.15125771270733732,9.887397214434587,9.888575671920448,0
5.2,PATROL,1.9501334870232774,-0.0040919153564834415,-0.07463626297286223,9.875824922475005,9.876107796844881,0
5.25,PATROL,1.981508410772613,0.19542710918076933,-0.2132987947805925,9.925030803392488,9.929245921979541,0
5.3,PATROL,2.0961848635079194,0.06870242828246928,-0.15954890628545895,9.818429496765193,9.819966072247786,0
5.35,PATROL,1.8838420119421373,0.33301184525269617,-0.17893082456920972,9.857970938281781,9.865216883022278,0
5.4,PATROL,1.8449420772264828,0.04452762874480612,-0.10333965799250444,9.86501368844136,9.86565542008087,0
5.45,PATROL,1.760918233490217,0.36192327257970797,-0.15956180948863136,9.954300643555726,9.962155877548597,0
5.5,PATROL,1.5249669304388647,0.2546455264499978,-0.20200215669961152,10.056609377413379,10.061860731759856,0
5.55,PATROL,1.6651872035662039,0.23783476373254073,-0.13211636418300465,10.091221096380863,10.094887979792883,0
5.6,PATROL,1.6305550274017488,0.2059131551623519,-0.07899469933764569,9.997987075350686,10.000419288653438,0
5.65,PATROL,1.8361142426770551,0.28143757125523355,-0.1335764803295246,9.989754677760908,9.994610963136944,0
5.7,PATROL,1.5466541454973515,0.24256103648818428,-0.16097518928751892,9.84927962356014,9.853580971964728,0
5.75,PATROL,1.584463815025063,0.32602827963511016,-0.2463682548253225,9.920098049460233,9.928511321795035,0
5.8,PATROL,1.5521138164500652,0.2353449750094682,-0.20276614350452454,9.898457032755408,9.903330399189905,0
5.85,PATROL,1.4524032006725456,0.22310612229245425,-0.11521607629628337,9.899398332930236,9.902582412687279,0
5.9,PATROL,1.7082636107621876,0.1635393337168387,-0.11056437504773194,9.915488357301282,9.917453249624094,0
5.95,PATROL,1.7027207371526207,0.16658112658448673,-0.04624459724688218,9.884356631227476,9.88586839118341,0
6.0,PATROL,1.7462334140010005,0.17157045458448314,0.004531993991768427,9.779409799221323,9.780915753699237,0
6.05,PATROL,1.6187488349686274,-0.01637505288710092,0.07366231335658467,9.92713766648231,9.927424465996099,0
6.1,PATROL,1.8923506183075045,-0.01582369559728708,0.05616349663026171,9.800854101358313,9.801027795277808,0
6.15,PATROL,1.6512383921621703,0.1216335993130307,0.12971823145400585,9.861658294921398,9.863261421955995,0
6.2,PATROL,1.8841117260380158,0.04500254344131138,0.12271500364330412,9.953244945219645,9.954103130899124,0
6.25,PATROL,2.0715581891657058,-0.014718666908214178,-0.016615969071000186,9.754836924504815,9.754862180126702,0
6.3,PATROL,1.7729536227044052,-0.029858593745844278,0.08665656736948883,9.639382763600576,9.639818512787915,0
6.35,PATROL,1.8275427442289718,-0.03436593536227951,0.16667430037994418,9.755536263612466,9.757020504773902,0
6.4,PATROL,1.9001298758024112,-0.13521191259591858,0.09343572383174208,9.820838895197213,9.82221406309261,0
6.45,PATROL,1.8415523723037015,-0.18270279655761384,0.24553196651872394,9.85523779613798,9.859988756427622,0
6.5,PATROL,1.7367777088621548,-0.13127869266530362,0.3224600665874958,9.648059236488985,9.654339004846056,0
6.55,PATROL,1.8996044635543181,-0.2494065986913745,0.295038616254813,9.737119887504889,9.74478091801943,0
6.6,PATROL,1.7911244716506354,-0.15996809023678923,0.17313587358461416,9.666504386176829,9.669378101439191,0
6.65,PATROL,1.9554637779486783,-0.3472886697145311,0.2974593957856697,9.67699390991645,9.687791422445743,0
6.7,PATROL,1.8349286067823636,-0.1438743121304534,0.17369679545115835,9.83293654295112,9.835522937401171,0
6.75,PATROL,2.1097455032658345,-0.1999563304807449,0.11445447854786658,9.577163302852018,9.579934200778958,0
6.8,PATROL,1.91361047964456,-0.22508943393706204,0.06848483737521958,9.677881292080372,9.680740763486009,0
6.85,PATROL,2.005450421027789,-0.17089140339142675,0.06660052502885973,9.688357581041686,9.690093504183285,0
6.9,PATROL,2.1715959485554954,-0.11626872655006176,0.03074925339169101,9.72544317023212,9.726186754878414,0
6.95,PATROL,2.024176364431739,-0.16442220748072173,0.044920190798085534,9.66853590159895,9.670038209146952,0
7.0,PATROL,2.2284708317627784,-0.3850340675803201,0.01284591848398934,9.685824554925974,9.693483045821356,0
7.05,PATROL,2.393075127729015,-0.32857292045536113,-0.03104321139577302,9.650777028084791,9.656418647243886,0
7.1,PATROL,2.153169221370618,-0.26106746759115834,-0.02684834529528099,9.699498427649404,9.703048325359038,0
7.15,PATROL,2.3759193396222167,-0.1905410266770805,0.004453602034997631,9.673831477053788,9.67570881971212,0
7.2,PATROL,2.416608704980063,-0.12972405484464233,-0.0415927196231886,9.744612247502062,9.745564434084779,0
7.25,PATROL,2.4900345706436595,-0.20500581812539567,-0.2602131937133018,9.699655591993512,9.70531075725753,0
7.3,PATROL,2.296832350602595,-0.10549707736726287,-0.36611708966714557,9.760362972518875,9.767796922131257,0
7.35,PATROL,2.284958828115997,-0.1524617727594358,-0.10345571193853151,9.7530255482762,9.754765759453885,0
7.4,PATROL,2.4547732195459786,-0.11109389603056938,-0.2995615991322644,9.840259531971602,9.845444970237146,0
7.45,PATROL,2.409046854371891,-0.14386619613893387,-0.21551890027044224,9.788116391550046,9.791545760159423,0
7.5,PATROL,2.375049285034588,-0.07385865968887252,-0.2936090420847488,9.703618051907588,9.708339954313084,0
7.55,PATROL,2.3521898091232813,-0.07680146005823099,-0.3416961031254292,9.904515275077486,9.910705198188545,0
7.6,PATROL,2.217019540367945,-0.015897388446973443,-0.14689428500264776,9.792959545022972,9.794074091428062,0
7.65,PATROL,2.2784264602655355,0.17632248189979682,-0.11746889201346186,9.825992702583774,9.82827661136192,0
7.7,PATROL,2.2596233657612412,0.044486507418873375,-0.20792423093312695,9.846523373472648,9.848818917996951,0
7.75,PATROL,2.1404171416632916,0.3575368782601094,-0.3487047396089026,9.98063407343412,9.993121840673005,0
7.8,PATROL,2.3869865734106654,0.21060220855264306,-0.16125660631869343,9.784541613050582,9.788136265952122,0
7.85,PATROL,2.243035846985175,0.20741520058953686,-0.05945377951570629,10.113841898435968,10.116143225750275,0
7.9,PATROL,2.077230144647982,0.14241335896100676,-0.18011632437691963,10.000012597369267,10.002648419426809,0
7.95,PATROL,2.266212814289166,0.28223155346922413,-0.01661809942571409,9.959118392717652,9.963130530670027,0
8.0,PATROL,2.1082566712796336,0.1917131029747664,-0.0012247879338398407,9.949364837407296,9.951211789616098,0
8.05,PATROL,2.2877746553243696,0.2553325978538012,0.07763021297613323,9.974476332100764,9.97804586505453,0
8.1,PATROL,2.3236608351777632,0.4543134451685714,0.07136982834812122,9.990971354967002,10.001550028602095,0
8.15,PATROL,2.117391739688176,0.2418218901290959,0.01295258467738522,9.998416944421244,10.001349258499339,0
8.2,PATROL,2.2784847250616473,0.3375136787850264,0.2132827705916532,9.990679355569512,9.998653859865392,0
8.25,PATROL,2.196030155457731,0.18151001506371747,0.1287389903951519,9.95803331831959,9.960519423302152,0
8.3,PATROL,2.199288349464224,0.22340768387674773,0.15961903571419506,9.933883752651463,9.937677577833274,0
8.35,PATROL,2.2595872320255452,0.3527460322263449,0.10353986811181773,9.927572791806092,9.934377273093098,0
8.4,PATROL,1.9903730818814536,0.1424709460709258,0.15474872316370986,9.913882489595208,9.91611371230169,0
8.45,PATROL,1.8791779485129574,0.31613266112192717,0.12675345099687535,9.980708271701328,9.986518107006814,0
8.5,PATROL,1.8028926090062165,0.2035664679095565,0.18616431520612617,9.933781191180723,9.937610639050478,0
8.55,PATROL,1.748515510343787,0.07544107645388698,0.33447434653041497,9.7058397330354,9.711894221410784,0
8.6,PATROL,1.764897517893742,0.1426237572956117,0.08045921182452229,9.904572729494488,9.905926315835305,0
8.65,PATROL,1.7564843157959233,0.13997682776135195,0.049116393007534315,9.858987654757856,9.86010362567453,0
8.7,PATROL,1.7094650318914455,0.0810781053684527,0.27949702507447854,9.827677459647893,9.83198537921344,0
8.75,PATROL,1.7352309514883106,-0.1256179775912363,0.12467546206516049,9.786688892814666,9.788289091147504,0
8.8,PATROL,1.636514902586749,-0.08950428245706604,0.06403123136570091,9.858646778164516,9.859260992172889,0
8.85,PATROL,1.77497350728214,-0.08197396263533352,0.17399047493959616,9.829548104652643,9.831429619216129,0
8.9,PATROL,1.6080484534316049,-0.09798581249917332,0.013354155696040232,9.708408657027883,9.708912308017796,0
8.95,PATROL,1.9199010982320737,-0.07078465072137376,0.17736767009180146,9.762160086112216,9.764027821757475,0
9.0,PATROL,1.7296969540731968,-0.13273023299845782,0.05423406970714175,9.663532808083653,9.664596472795848,0
9.05,PATROL,1.6036150771173046,-0.2779643251789806,-0.07031980565970233,9.624540844223363,9.628810700354638,0
9.1,PATROL,1.6044491299630685,-0.1622124826134699,0.11078125818625136,9.656819980108235,9.6588176038736,0
9.15,PATROL,1.7793216448338074,-0.16223512175279797,-0.13925529378817672,9.735094419517663,9.737441944807792,0
9.2,PATROL,1.7234500181470347,-0.1814235272820213,-0.05818942069774932,9.731463444852663,9.733328376430965,0
9.25,PATROL,1.8257091302009112,-0.15130167102941858,-0.11747794980479012,9.698126647761566,9.700018234022533,0
9.3,PATROL,1.803425307691849,-0.17885804031825994,-0.057664095723085715,9.706162659601576,9.70798171203294,0
9.35,PATROL,1.7443105390378284,-0.21277227576879293,-0.05328040909952517,9.691266687962658,9.693748545353564,0
9.4,PATROL,1.6574096850592999,-0.2551199390237596,-0.18765097133376932,9.621807095022383,9.627017754432215,0
9.45,PATROL,1.5781572675175282,-0.3784486873634516,-0.2578110977467221,9.688572265071134,9.699387738748982,0
9.5,PATROL,1.6721925567620672,-0.20339467154318158,-0.1632022285648707,9.715366094069388,9.718865299077551,0
9.55,PATROL,1.7921993056241918,-0.20959174814345577,-0.251754897699196,9.719533421918912,9.725052142235748,0
9.6,PATROL,1.723039362108732,-0.18935567439987422,-0.029140323456900957,9.754685613463177,9.7565668217557,0
9.65,PATROL,1.580006953912765,-0.294768196759572,-0.1672784783510546,9.736921244415695,9.742818160013766,0
9.7,PATROL,1.7346730627129539,-0.25762129971483383,-0.19102912297995855,9.72840482656319,9.733690016093139,0
9.75,PATROL,1.7796350630640423,-0.0626940848064862,-0.12664693176811714,9.786041226455115,9.7870615038159,0
9.8,PATROL,1.6876650113107345,-0.1236028308339608,-0.22532715362086997,9.7361456733298,9.739537081311802,0
9.85,PATROL,1.836823924043327,-0.0375110823813601,-0.16852722302876216,9.701868838023636,9.703404941381004,0
9.9,PATROL,1.8814588865103492,-0.05990700170077684,0.03422971376056465,9.762912499088646,9.763156302498604,0
9.95,PATROL,1.8218633611179618,-0.02895281723141755,-0.08383843532575826,9.746505856276968,9.746909436088178,0
10.0,PATROL,2.035778736034828,0.07506270447807957,-0.08375287861455542,9.769489303501537,9.770136652345796,0
10.05,PATROL,2.1199180617357984,-0.009950269866313394,0.074219113210229,9.820128864791714,9.820414370369079,0
10.1,PATROL,2.2326671096517776,0.0698621339464918,0.15665973124802868,9.799758287814731,9.801259382790956,0
10.15,PATROL,2.2839287917547155,0.05504911507476617,0.14831436480111496,9.84674099112436,9.848011763912837,0
10.2,PATROL,2.0861823082734423,0.08567872033084273,0.19724086532295915,9.76864617109803,9.771012885989819,0
10.25,PATROL,2.1651141709173287,0.12221254319562694,0.08087774915175211,9.910965410286247,9.912048853789646,0
10.3,PATROL,2.3341485565930298,0.18890747821286955,0.048058545535642455,9.912754394411037,9.914670712789158,0
10.35,PATROL,2.346797763307257,0.15432842096086874,0.2983079969941123,9.876551668552278,9.882260762809778,0
10.4,PATROL,2.349874780934893,0.31154247142138547,0.1643969161516598,9.976203928931247,9.982421043472508,0
10.45,PATROL,2.678713722873627,0.15463817893894416,0.17747102680262375,10.001978266127496,10.004747781319963,0
10.5,PATROL,2.340244999100548,0.22281439754087962,0.30625553134792466,9.856204885582136,9.8634787703328,0
10.55,PATROL,2.3839145740319454,0.21039332802023827,0.2420360688710803,9.911579600895331,9.916766458679687,0
10.6,PATROL,2.3533111194831804,0.3652649128553665,0.22668232502555963,9.913555468277004,9.922871830052381,0
10.65,PATROL,2.3135456948270643,0.26523106422799386,0.35140149242976004,9.90330982319771,9.913091141543974,0
10.7,PATROL,2.2123715303014713,0.3281193758396631,0.11032194044457841,10.00711157812521,10.013097192796668,0
10.75,PATROL,2.321587841257625,0.11891929923083071,0.2156485664838088,9.941028909117906,9.944078734396365,0
10.8,PATROL,2.1769211818666223,0.2475707843860454,0.12211810045026161,9.929853167391267,9.933689548686806,0
10.85,PATROL,2.2452437360165103,0.28225244502537905,0.11228548225697002,9.816417446960898,9.821116329890753,0
10.9,PATROL,2.2399252654479094,0.19921102983598118,0.18408087298799194,9.963702068228923,9.967393325571017,0
10.95,PATROL,2.318856581179698,0.256375206487401,0.07191375351121722,9.838326562198096,9.841929149252099,0
11.0,PATROL,2.564335637370654,0.10556323706508873,0.04306368632397162,9.901763745659851,9.902420075565532,0
11.05,PATROL,2.165389299167714,0.23318621374027482,0.054513693976737394,9.89890566739275,9.901801904959006,0
11.1,PATROL,2.4341118822820507,0.2759429880607101,-0.09099961723841972,9.946858198653022,9.951101119328868,0
11.15,PATROL,2.209108313314626,0.03314538695604089,-0.15793487333502948,9.768774259127582,9.77010709085041,0
11.2,PATROL,2.317592100022099,-0.00430689332098471,-0.2011417859801771,9.647629255685397,9.649726774502692,0
11.25,PATROL,2.4563824331120285,0.11627075816941636,-0.2987298833873896,9.821030972685222,9.826261130199846,0
11.3,PATROL,2.3246320499511035,0.0950324632673805,0.002693171520236237,9.899230685856006,9.899687196777515,0
11.35,PATROL,2.1698564038928114,-0.10400127396347456,-0.2664579740954077,9.847033298101639,9.851186775757908,0
11.4,PATROL,2.155861940238851,-0.12564608353883816,-0.2079115931458926,9.767360882013776,9.770381403423617,0
11.45,PATROL,2.237863236053138,-0.14298118723426856,-0.21968273211014108,9.70823877774682,9.711776577353772,0
11.5,PATROL,2.035119284859518,-0.25450235395586024,-0.17540746417527195,9.77025956795437,9.775147633251448,0
11.55,PATROL,2.0670942940094923,-0.24462893220090837,-0.1322786911158839,9.648905162128429,9.65291208881246,0
11.6,PATROL,1.989645290508641,-0.2729595720341123,-0.12137342419025117,9.723004479745006,9.727592433341673,0
11.65,PATROL,1.8649320314792683,-0.27250578658383406,-0.2248474999231887,9.713679020724696,9.720101641423842,0
11.7,PATROL,2.0973120754677583,-0.22898155410744694,-0.1751731359779032,9.73788853658003,9.742155373968666,0
11.75,PATROL,1.9086398394677202,-0.21902695047086668,-0.11881496019824536,9.832921124890392,9.836077858990096,0
11.8,PATROL,1.6153386291970244,-0.12153177325704609,-0.13745234055317807,9.686201870421423,9.68793939867452,0
11.85,PATROL,1.8191854599535962,-0.32937500536617115,0.03778954613368932,9.62975817319331,9.635463580863158,0
11.9,PATROL,1.7260200762461377,-0.1707608902289412,-0.022525402743929994,9.65876153200424,9.66029714902836,0
11.95,PATROL,1.8761771385294979,-0.26269092022021306,0.027503329875938752,9.556512358097349,9.560161682899917,0
12.0,PATROL,1.7150230878543644,-0.24172122584598313,0.05303050149339272,9.625658734690383,9.628839362136768,0
12.05,PATROL,1.7879689024275267,-0.17222120374317643,0.12516480160687204,9.649718995843312,9.652067295109338,0
12.1,PATROL,1.8541382335297996,-0.300899743100488,0.07628512357128611,9.651905507298622,9.656895981488963,0
12.15,PATROL,1.8909229645230157,-0.16203553099922322,-0.012948455888558155,9.703564305905656,9.704925729476884,0
12.2,PATROL,1.6795612369982327,-0.15782059982512842,0.14953208659870515,9.657972738167764,9.660419483534007,0
12.25,PATROL,1.7546975929499766,-0.10755021195246663,0.0893128047339626,9.789094052195598,9.790092246139038,0
12.3,PATROL,1.7221893504525314,-0.09730492701280301,0.11951406433500941,9.737749372779835,9.738968872907897,0
12.35,PATROL,1.6794659861931942,0.10439287302170143,0.22511042633808084,9.75422329782898,9.757378988226987,0
12.4,PATROL,1.8915234115023165,-0.11319167053131893,0.2892739489737215,9.753022833934498,9.757968342389733,0
12.45,PATROL,1.7229531829225126,-0.07381306479122249,0.19923939425791248,9.800511455996894,9.80281436649111,0
12.5,PATROL,1.5239116045664953,-0.04985124211398145,0.22470664100791712,9.859505895880059,9.862192186920057,0
12.55,PATROL,1.712437807656905,-0.01310486114174391,0.33371486368984654,9.776772172091992,9.782474710042722,0
12.6,PATROL,1.8096365567169759,0.011181501606691638,0.2094715576181165,9.807816493730213,9.810059517358473,0
12.65,PATROL,1.6862420366306896,0.1871524606597737,0.3863359539721049,9.846995121176102,9.856347925541614,0
